中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,4 ms,454 Mbps,58163 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,48 ms,564 Mbps,72192 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,21 ms,1096 Mbps,140288 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,46 ms,571 Mbps,73113 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,34 ms,808 Mbps,103424 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,50 ms,432 Mbps,55398 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,19 ms,624 Mbps,79974 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,51 ms,34 Mbps,4440 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,495 Mbps,63385 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,42 ms,607 Mbps,77721 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,368 Mbps,47104 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,52 ms,385 Mbps,49356 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,220 Mbps,28262 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,119 ms,41 Mbps,5282 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,124 ms,43 Mbps,5607 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,108 ms,3 Mbps,458 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,142 ms,123 Mbps,15769 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,38 Mbps,4899 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,142 ms,162 Mbps,20787 kB/s
152.70.52.84,443,2a0b:21c0:100a:1f9:0:d515:a04:b8c,DE,Frankfurt,隧道,136 ms,150 Mbps,19251 kB/s
158.101.221.74,443,209.177.81.218,DE,Frankfurt,隧道,133 ms,121 Mbps,15564 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,19 Mbps,2472 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,138 ms,42 Mbps,5430 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,147 ms,28 Mbps,3621 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,149 ms,153 Mbps,19660 kB/s
143.47.252.169,443,2a0b:21c0:1007:c9:0:e74d:eac3:a282,DE,Frankfurt,隧道,179 ms,78 Mbps,10035 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,144 ms,149 Mbps,19148 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,166 ms,33 Mbps,4340 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,143 ms,149 Mbps,19148 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,175 ms,39 Mbps,5108 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,180 ms,93 Mbps,11980 kB/s
146.56.146.67,443,2602:ffe4:407:21d9:0:beb0:479f:6780,SG,Singapore,隧道,207 ms,72 Mbps,9291 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,178 ms,4 Mbps,568 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,1071 ms,367 Mbps,47001 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,243 ms,0 Mbps,20 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,181 ms,0 Mbps,51 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,16 ms,245 Mbps,31436 kB/s
