中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,337 Mbps,43212 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,22 ms,1080 Mbps,138240 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,16 ms,243 Mbps,31129 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,20 ms,1176 Mbps,150528 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,15 ms,1000 Mbps,128000 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,45 ms,600 Mbps,76902 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,832 Mbps,106496 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,56 ms,401 Mbps,51404 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,39 ms,608 Mbps,77824 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,36 ms,593 Mbps,75980 kB/s
23.94.43.51,443,23.94.43.51,US,Ashburn,中转,41 ms,492 Mbps,62976 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,40 Mbps,5245 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,111 ms,152 Mbps,19456 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,148 ms,124 Mbps,15974 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,41 Mbps,5255 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,121 ms,43 Mbps,5565 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,147 ms,124 Mbps,15974 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,146 ms,41 Mbps,5261 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,150 ms,38 Mbps,4950 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,163 ms,46 Mbps,5888 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,158 ms,21 Mbps,2774 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,147 ms,141 Mbps,18124 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,192 ms,16 Mbps,2052 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,176 ms,39 Mbps,5069 kB/s
150.230.7.216,443,150.230.7.216,JP,Singapore,中转,116 ms,42 Mbps,5464 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,130 ms,0 Mbps,116 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,41 Mbps,5316 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,157 ms,0 Mbps,61 kB/s
168.138.185.234,443,168.138.185.234,SG,Marseille,中转,183 ms,91 Mbps,11673 kB/s
