中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,12 ms,532 Mbps,68198 kB/s
35.230.79.26,443,35.212.133.201,US,Seattle,隧道,26 ms,944 Mbps,120832 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,43 ms,944 Mbps,120832 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,2472 Mbps,316416 kB/s
35.197.23.75,443,35.212.133.201,US,Seattle,隧道,33 ms,984 Mbps,125952 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,60 ms,655 Mbps,83865 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,333 Mbps,42700 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,71 ms,48 Mbps,6223 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,80 ms,309 Mbps,39628 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,74 ms,327 Mbps,41881 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,69 ms,48 Mbps,6167 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,223 Mbps,28569 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,99 Mbps,12697 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,49 Mbps,6303 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,120 Mbps,15360 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,109 ms,4 Mbps,575 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,130 Mbps,16691 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,141 ms,172 Mbps,22016 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,171 ms,45 Mbps,5887 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,114 ms,233 Mbps,29900 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,161 ms,180 Mbps,23040 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,162 ms,132 Mbps,16998 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,126 ms,48 Mbps,6265 kB/s
130.162.144.191,443,2a09:bac5:4730:155::22:11b,KR,Seoul,隧道,134 ms,41 Mbps,5277 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,169 ms,3 Mbps,387 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,161 ms,29 Mbps,3717 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,173 ms,44 Mbps,5680 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,147 ms,43 Mbps,5612 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,133 ms,146 Mbps,18739 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,176 ms,6 Mbps,828 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,129 ms,44 Mbps,5633 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,166 ms,42 Mbps,5478 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,160 ms,43 Mbps,5548 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,148 ms,15 Mbps,2004 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,208 ms,44 Mbps,5731 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,130 ms,46 Mbps,5889 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,59 ms,238 Mbps,30515 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,170 ms,4 Mbps,556 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,235 ms,57 Mbps,7341 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,156 ms,2 Mbps,321 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,169 ms,40 Mbps,5197 kB/s
193.123.80.245,443,193.123.80.245,AE,Warsaw,中转,286 ms,21 Mbps,2713 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,301 ms,0 Mbps,18 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,159 ms,0 Mbps,4 kB/s
