中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,10 ms,1920 Mbps,245760 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,13 ms,912 Mbps,116736 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,43 ms,364 Mbps,46592 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,21 ms,952 Mbps,121856 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,26 ms,1024 Mbps,131072 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,20 ms,472 Mbps,60518 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,6 ms,1880 Mbps,240640 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,2536 Mbps,324608 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,23 ms,928 Mbps,118784 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,664 Mbps,84992 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,81 ms,315 Mbps,40345 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,76 ms,2 Mbps,306 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,129 ms,202 Mbps,25907 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,42 Mbps,5426 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,117 ms,215 Mbps,27545 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,138 ms,48 Mbps,6259 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,50 Mbps,6517 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,161 ms,136 Mbps,17408 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,163 Mbps,20889 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,171 ms,112 Mbps,14336 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,170 ms,16 Mbps,2105 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,162 ms,46 Mbps,5992 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,172 ms,100 Mbps,12902 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,176 ms,34 Mbps,4397 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,173 ms,44 Mbps,5684 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,153 ms,43 Mbps,5505 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,154 ms,36 Mbps,4657 kB/s
