中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,832 Mbps,106496 kB/s
150.230.44.13,443,150.230.44.13,US,Dallas,中转,5 ms,267 Mbps,34201 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,23 ms,768 Mbps,98304 kB/s
192.9.146.103,443,192.9.146.103,US,Dallas,中转,6 ms,508 Mbps,65126 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,601 Mbps,77004 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,27 ms,61 Mbps,7882 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,9 ms,42 Mbps,5399 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,17 ms,603 Mbps,77209 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,59 ms,451 Mbps,57753 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,21 ms,1016 Mbps,130048 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,9 ms,596 Mbps,76288 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,241 Mbps,30924 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,153 ms,121 Mbps,15564 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,322 Mbps,41267 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,85 ms,35 Mbps,4547 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,73 ms,45 Mbps,5828 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,79 ms,432 Mbps,55398 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,81 ms,52 Mbps,6700 kB/s
132.145.67.50,443,2606:f240:f00:2be4:0:3469:91:c2e1,US,Frankfurt,隧道,154 ms,112 Mbps,14438 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,302 Mbps,38707 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,166 ms,122 Mbps,15667 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,173 ms,20 Mbps,2622 kB/s
146.56.129.186,443,146.56.129.186,KR,Seoul,中转,139 ms,112 Mbps,14336 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,115 Mbps,14745 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,168 ms,150 Mbps,19251 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,195 Mbps,24985 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,163 ms,35 Mbps,4508 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,179 ms,1 Mbps,177 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,161 ms,37 Mbps,4778 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,175 ms,140 Mbps,18022 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,123 ms,165 Mbps,21196 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,175 ms,3 Mbps,443 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,177 ms,103 Mbps,13209 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,182 ms,0 Mbps,108 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,176 ms,122 Mbps,15667 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,159 ms,43 Mbps,5559 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,156 ms,120 Mbps,15462 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,154 ms,45 Mbps,5837 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,171 ms,41 Mbps,5302 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,170 ms,43 Mbps,5532 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,154 ms,46 Mbps,5947 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,141 ms,131 Mbps,16793 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,160 ms,41 Mbps,5291 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,180 ms,42 Mbps,5425 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,165 ms,3 Mbps,502 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,134 ms,40 Mbps,5215 kB/s
168.138.149.17,443,168.138.149.17,BR,S
