中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,2 ms,471 Mbps,60313 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,848 Mbps,108544 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,19 ms,800 Mbps,102400 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,41 ms,497 Mbps,63692 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,41 ms,385 Mbps,49356 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,552 Mbps,70758 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,57 ms,430 Mbps,55091 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,49 ms,359 Mbps,45977 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,61 ms,6 Mbps,837 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,255 Mbps,32665 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,41 Mbps,5338 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,148 ms,39 Mbps,5062 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,147 ms,127 Mbps,16281 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,49 Mbps,6327 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,141 ms,47 Mbps,6134 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,151 ms,157 Mbps,20172 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,186 Mbps,23859 kB/s
193.122.124.215,443,132.226.239.169,KR,Seoul,隧道,147 ms,142 Mbps,18227 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,180 ms,40 Mbps,5145 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,139 ms,43 Mbps,5564 kB/s
