中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,11 ms,7 Mbps,930 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,750 Mbps,96051 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,366 Mbps,46899 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,75 ms,205 Mbps,26316 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,73 ms,366 Mbps,46899 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,234 Mbps,30003 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,76 ms,307 Mbps,39321 kB/s
43.153.80.208,443,43.153.80.208,US,Los Angeles,中转,85 ms,305 Mbps,39116 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,74 ms,285 Mbps,36556 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,42 Mbps,5498 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,262 Mbps,33587 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,73 ms,391 Mbps,50073 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,263 Mbps,33689 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,49 Mbps,6323 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,324 Mbps,41472 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,55 Mbps,7130 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,128 Mbps,16384 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,167 ms,40 Mbps,5151 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,175 ms,43 Mbps,5611 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,26 Mbps,3402 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,194 ms,137 Mbps,17612 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,35 Mbps,4505 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,213 ms,0 Mbps,88 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,294 ms,0 Mbps,48 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,203 ms,29 Mbps,3748 kB/s
