中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,921 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,767 Mbps,98201 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,73 ms,352 Mbps,45056 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,352 Mbps,45158 kB/s
129.146.46.164,443,129.146.46.164,339 Mbps,43417 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,70 ms,345 Mbps,44236 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,72 ms,377 Mbps,48332 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,46 Mbps,5950 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,396 Mbps,50790 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,72 ms,296 Mbps,37990 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,251 Mbps,32153 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,221 Mbps,28364 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,323 Mbps,41369 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,92 ms,45 Mbps,5776 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,304 Mbps,38912 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,313 Mbps,40140 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,260 Mbps,33382 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,42 Mbps,5461 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,36 Mbps,4696 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,31 Mbps,3970 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,112 Mbps,14336 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,219 ms,31 Mbps,4078 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,178 ms,118 Mbps,15155 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,223 ms,58 Mbps,7528 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,37 Mbps,4856 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,218 ms,31 Mbps,4042 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,224 ms,5 Mbps,651 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,229 ms,29 Mbps,3732 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,38 Mbps,4943 kB/s
146.56.146.67,443,128.14.110.206,SG,Singapore,隧道,272 ms,29 Mbps,3758 kB/s
