中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,7 Mbps,943 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,824 Mbps,105472 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,564 Mbps,72192 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,412 Mbps,52838 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,492 Mbps,63078 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,48 ms,320 Mbps,40960 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,55 ms,263 Mbps,33689 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,429 Mbps,54988 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,76 ms,195 Mbps,24985 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,44 Mbps,5636 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,127 ms,151 Mbps,19353 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,145 Mbps,18636 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,140 ms,143 Mbps,18329 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,143 ms,42 Mbps,5400 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,229 Mbps,29388 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,144 ms,48 Mbps,6246 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,141 ms,45 Mbps,5870 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,147 ms,176 Mbps,22630 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,122 ms,45 Mbps,5887 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,191 ms,40 Mbps,5226 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,201 ms,71 Mbps,9186 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,277 ms,2 Mbps,293 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,243 ms,30 Mbps,3893 kB/s
