中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,1224 Mbps,156672 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a0,US,Los Angeles,隧道,20 ms,70 Mbps,9020 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,769 Mbps,98508 kB/s
129.146.46.164,443,129.146.46.164,US,332 Mbps,42598 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,588 Mbps,75366 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,35 ms,1000 Mbps,128000 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,41 ms,936 Mbps,119808 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,5 ms,581 Mbps,74444 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,21 ms,750 Mbps,96051 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,203 Mbps,26009 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,26 ms,116 Mbps,14950 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,69 ms,420 Mbps,53760 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,79 ms,297 Mbps,38092 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,153 Mbps,19660 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,137 ms,122 Mbps,15667 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,174 ms,2 Mbps,369 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,39 ms,267 Mbps,34201 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,136 Mbps,17510 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,78 ms,48 Mbps,6234 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,68 ms,51 Mbps,6591 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,157 ms,43 Mbps,5619 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,168 ms,119 Mbps,15257 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,116 ms,258 Mbps,33075 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,157 ms,124 Mbps,15872 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,164 ms,163 Mbps,20889 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,170 ms,46 Mbps,5908 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,136 ms,142 Mbps,18227 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,110 ms,164 Mbps,20992 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,112 Mbps,14336 kB/s
193.123.38.223,443,2a0b:21c0:100a:1f9:0:abf3:dba1:7c6d,DE,Frankfurt,隧道,171 ms,125 Mbps,16076 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,41 Mbps,5300 kB/s
130.162.144.191,443,2a09:bac5:4734:1482::20b:5e,KR,Seoul,隧道,133 ms,38 Mbps,4934 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,189 ms,40 Mbps,5201 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,175 ms,43 Mbps,5506 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,206 ms,3 Mbps,477 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,168 ms,36 Mbps,4711 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,166 ms,3 Mbps,497 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,186 ms,38 Mbps,4871 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,131 ms,1 Mbps,147 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,166 ms,40 Mbps,5154 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,234 ms,68 Mbps,8727 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,45 Mbps,5776 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,156 ms,2 Mbps,381 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,151 ms,46 Mbps,5906 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,147 ms,21 Mbps,2736 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,166 ms,23 Mbps,3013 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,233 ms,28 Mbps,3679 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,295 ms,20 Mbps,2636 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,181 ms,12 Mbps,1626 kB/s
