中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.230.44.13,443,150.230.44.13,US,San Jose,中转,72 ms,289 Mbps,37068 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,43 ms,236 Mbps,30208 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,83 ms,208 Mbps,26726 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,224 Mbps,28672 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,561 Mbps,71884 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,13 ms,68 Mbps,8831 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,1 ms,797 Mbps,102092 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,268 Mbps,34304 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,91 ms,296 Mbps,37888 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,14 ms,71 Mbps,9102 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,244 Mbps,31232 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,72 ms,113 Mbps,14540 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,94 ms,35 Mbps,4552 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,18 Mbps,2325 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,102 ms,76 Mbps,9795 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,91 ms,264 Mbps,33792 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,240 Mbps,30720 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,108 ms,271 Mbps,34713 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,77 ms,271 Mbps,34713 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,42 Mbps,5494 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,69 ms,46 Mbps,5991 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,116 ms,275 Mbps,35225 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,San Jose,隧道,84 ms,46 Mbps,5946 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,40 Mbps,5167 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,109 ms,42 Mbps,5411 kB/s
144.24.182.205,443,2a0b:21c0:1007:1cb:0:727e:cb52:e3,DE,Frankfurt,隧道,101 ms,138 Mbps,17715 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,324 Mbps,41472 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,42 Mbps,5434 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,91 ms,43 Mbps,5631 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,128 ms,237 Mbps,30412 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,180 ms,108 Mbps,13926 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,114 ms,20 Mbps,2574 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,104 ms,47 Mbps,6020 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,47 Mbps,6103 kB/s
143.47.190.37,443,163.123.193.6,DE,Frankfurt,隧道,103 ms,124 Mbps,15872 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,209 ms,108 Mbps,13824 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,86 ms,38 Mbps,4885 kB/s
158.101.212.88,443,2a0b:21c0:100a:1b6:0:e35a:947d:8de5,DE,Frankfurt,隧道,117 ms,201 Mbps,25804 kB/s
168.138.149.17,443,168.138.149.17,BR,S
