中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,89 Mbps,11468 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,11 ms,7 Mbps,935 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,735 Mbps,94105 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,334 Mbps,42803 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,316 Mbps,40550 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,396 Mbps,50790 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,70 ms,366 Mbps,46899 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,400 Mbps,51302 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,73 ms,378 Mbps,48435 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,281 Mbps,36044 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,446 Mbps,57139 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,69 ms,358 Mbps,45875 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,48 Mbps,6184 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,229 Mbps,29388 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,269 Mbps,34508 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,97 ms,48 Mbps,6156 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,240 Mbps,30720 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,103 ms,46 Mbps,5970 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,123 Mbps,15769 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,39 Mbps,5069 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,39 Mbps,5062 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,206 ms,34 Mbps,4459 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,35 Mbps,4571 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,223 ms,30 Mbps,3866 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,253 ms,8 Mbps,1053 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,24 Mbps,3172 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,218 ms,8 Mbps,1117 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,271 ms,58 Mbps,7533 kB/s
