中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,75 Mbps,9669 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,402 Mbps,51507 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,94 ms,48 Mbps,6205 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,228 Mbps,29286 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,93 Mbps,11980 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,95 ms,46 Mbps,5982 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,39 ms,559 Mbps,71577 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,113 ms,220 Mbps,28160 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,49 Mbps,6333 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,5 ms,689 Mbps,88268 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,611 Mbps,78233 kB/s
129.146.46.164,443,129.146.46.164,US,336 Mbps,43008 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,80 ms,328 Mbps,41984 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,73 ms,385 Mbps,49356 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,64 ms,39 Mbps,5027 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,47 Mbps,6136 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,268 Mbps,34406 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,83 ms,345 Mbps,44236 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,86 ms,346 Mbps,44339 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,107 ms,104 Mbps,13414 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,7 ms,32 Mbps,4220 kB/s
168.138.149.17,443,168.138.149.17,BR,S
