中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,48 ms,848 Mbps,108544 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,518 Mbps,66355 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,52 ms,540 Mbps,69120 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,71 ms,385 Mbps,49356 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,47 ms,2 Mbps,316 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,48 ms,444 Mbps,56934 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,52 ms,520 Mbps,66560 kB/s
129.146.46.164,443,129.146.46.164,US,308 Mbps,39526 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,59 ms,375 Mbps,48025 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,42 ms,552 Mbps,70656 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,176 Mbps,22528 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,112 ms,46 Mbps,5998 kB/s
13.42.38.103,443,2a05:d01c:e16:d801:38bf:bab0:bb06:b130,GB,London,隧道,114 ms,216 Mbps,27750 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,120 ms,188 Mbps,24166 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,119 ms,48 Mbps,6184 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,142 ms,164 Mbps,20992 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,188 Mbps,24064 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,140 ms,30 Mbps,3920 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,147 ms,164 Mbps,20992 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,143 ms,39 Mbps,5049 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,144 ms,43 Mbps,5521 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,172 ms,37 Mbps,4860 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,125 ms,45 Mbps,5812 kB/s
8.219.179.34,443,8.222.236.107,SG,Singapore,隧道,198 ms,78 Mbps,10035 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,205 ms,39 Mbps,5069 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,168 ms,115 Mbps,14745 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,178 ms,35 Mbps,4508 kB/s
