中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.201.5,US,Seattle,隧道,77 ms,402 Mbps,51507 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,56 ms,420 Mbps,53760 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,92 Mbps,11776 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,72 Mbps,9289 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,9 ms,765 Mbps,97996 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,568 Mbps,72704 kB/s
35.230.79.26,443,35.212.201.5,US,Seattle,隧道,88 ms,302 Mbps,38707 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,107 ms,385 Mbps,49356 kB/s
47.90.141.204,443,91.149.239.145,US,San Jose,隧道,8 ms,2 Mbps,301 kB/s
129.146.46.164,443,129.146.46.164,US,198 Mbps,25395 kB/s
129.146.7.98,443,2a09:bac5:60ec:1173::1bd:fd,US,Los Angeles,隧道,69 ms,104 Mbps,13312 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,82 ms,284 Mbps,36352 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,256 Mbps,32870 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,300 Mbps,38400 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,253 Mbps,32460 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,74 ms,338 Mbps,43315 kB/s
150.230.44.13,443,150.230.44.13,US,Seattle,中转,69 ms,200 Mbps,25600 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,80 ms,344 Mbps,44032 kB/s
152.70.155.147,443,152.70.155.147,US,San Jose,中转,80 ms,226 Mbps,28979 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,46 Mbps,5943 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,228 Mbps,29286 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,65 ms,44 Mbps,5676 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,224 Mbps,28774 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,93 ms,257 Mbps,32972 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,107 ms,81 Mbps,10444 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,73 ms,348 Mbps,44544 kB/s
192.9.146.103,443,192.9.146.103,US,Seattle,中转,91 ms,275 Mbps,35225 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,92 ms,27 Mbps,3457 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,85 ms,44 Mbps,5710 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,91 ms,44 Mbps,5676 kB/s
192.18.134.231,443,192.18.134.231,US,Seattle,中转,75 ms,317 Mbps,40652 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,111 ms,51 Mbps,6593 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,94 ms,352 Mbps,45056 kB/s
152.70.56.11,443,2a0b:21c0:100a:1b3:0:1f11:246a:ae0d,DE,Frankfurt,隧道,113 ms,221 Mbps,28364 kB/s
168.138.149.17,443,168.138.149.17,BR,S
