中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,8 Mbps,1076 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,726 Mbps,92979 kB/s
35.197.23.75,443,35.212.217.120,US,Seattle,隧道,70 ms,294 Mbps,37683 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,63 ms,336 Mbps,43110 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,298 Mbps,38195 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,411 Mbps,52633 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,80 ms,328 Mbps,41984 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,88 ms,252 Mbps,32256 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,262 Mbps,33587 kB/s
35.230.79.26,443,35.212.217.120,US,Seattle,隧道,68 ms,289 Mbps,37068 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,77 ms,264 Mbps,33894 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,75 ms,358 Mbps,45875 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,48 Mbps,6185 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,256 Mbps,32768 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,255 Mbps,32665 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,128 Mbps,16486 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,100 ms,49 Mbps,6278 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,42 Mbps,5494 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,201 ms,41 Mbps,5329 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,33 Mbps,4251 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,216 ms,8 Mbps,1073 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,227 ms,34 Mbps,4421 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,206 ms,82 Mbps,10547 kB/s
