中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,107 Mbps,13721 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,11 ms,85 Mbps,10956 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,561 Mbps,71884 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,72 ms,331 Mbps,42393 kB/s
129.146.7.98,443,2a09:bac5:60ec:1846::26b:a0,US,Los Angeles,隧道,74 ms,81 Mbps,10444 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,17 ms,888 Mbps,113664 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,76 ms,324 Mbps,41472 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,312 Mbps,39936 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,49 ms,0 Mbps,60 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,250 Mbps,32051 kB/s
129.146.46.164,443,129.146.46.164,324 Mbps,41574 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,269 Mbps,34508 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,391 Mbps,50073 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,80 ms,359 Mbps,45977 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,234 Mbps,30003 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,95 ms,45 Mbps,5860 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,236 Mbps,30208 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,73 ms,339 Mbps,43417 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,101 ms,304 Mbps,38912 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,235 Mbps,30105 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,105 ms,47 Mbps,6030 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,106 ms,232 Mbps,29798 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,70 ms,50 Mbps,6442 kB/s
193.123.61.156,443,2a0b:21c0:1007:c9:0:d7e3:b3ed:3949,DE,Frankfurt,隧道,102 ms,239 Mbps,30617 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,46 Mbps,5986 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,279 Mbps,35737 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,110 ms,44 Mbps,5744 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,101 ms,34 Mbps,4374 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,94 ms,43 Mbps,5566 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,111 Mbps,14233 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,12 Mbps,1566 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,106 Mbps,13619 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,164 ms,126 Mbps,16179 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,195 ms,62 Mbps,8008 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,207 ms,84 Mbps,10752 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,38 Mbps,4929 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,29 Mbps,3764 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,220 ms,35 Mbps,4580 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,221 ms,35 Mbps,4544 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,200 ms,88 Mbps,11264 kB/s
8.219.62.94,443,47.245.114.12,SG,Singapore,隧道,242 ms,54 Mbps,6941 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,229 ms,2 Mbps,286 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,225 ms,95 Mbps,12185 kB/s
130.162.144.191,443,2a09:bac5:4737:155::22:12b,KR,Seoul,隧道,216 ms,37 Mbps,4787 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,242 ms,37 Mbps,4814 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,238 ms,56 Mbps,7201 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,215 ms,1 Mbps,222 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,213 ms,2 Mbps,379 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,199 ms,28 Mbps,3674 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,259 ms,5 Mbps,667 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,250 ms,0 Mbps,38 kB/s
