中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,Los Angeles,中转,14 ms,766 Mbps,98099 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,661 Mbps,84684 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,6 ms,1160 Mbps,148480 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,33 ms,944 Mbps,120832 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,26 ms,952 Mbps,121856 kB/s
184.169.181.217,443,184.169.181.217,US,Miami,中转,10 ms,269 Mbps,34508 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,31 ms,792 Mbps,101478 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,118 Mbps,15155 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,565 Mbps,72396 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,76 ms,268 Mbps,34406 kB/s
129.146.7.98,443,129.146.7.98,US,Ashburn,中转,22 ms,411 Mbps,52633 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,224 Mbps,28774 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,95 ms,3 Mbps,417 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,40 Mbps,5213 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,44 Mbps,5720 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,152 ms,45 Mbps,5866 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,46 Mbps,5891 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,146 ms,44 Mbps,5725 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,169 ms,43 Mbps,5571 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,162 ms,8 Mbps,1097 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,177 ms,117 Mbps,15052 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,172 ms,107 Mbps,13721 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,153 ms,43 Mbps,5555 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,169 ms,44 Mbps,5653 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,164 ms,129 Mbps,16588 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,184 ms,85 Mbps,10956 kB/s
146.56.146.67,443,128.14.110.206,SG,Singapore,隧道,206 ms,48 Mbps,6145 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,39 Mbps,5012 kB/s
