中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,707 Mbps,90521 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,933 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,316 Mbps,40550 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,49 ms,517 Mbps,66252 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,52 ms,424 Mbps,54272 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,53 ms,532 Mbps,68198 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,408 Mbps,52326 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,423 Mbps,54169 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,58 ms,428 Mbps,54784 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,402 Mbps,51507 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,181 Mbps,23244 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,424 Mbps,54374 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,53 ms,393 Mbps,50380 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,105 ms,47 Mbps,6076 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,256 Mbps,32870 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,201 Mbps,25804 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,44 Mbps,5737 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,106 ms,44 Mbps,5705 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,157 ms,157 Mbps,20172 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,153 ms,169 Mbps,21708 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,161 ms,45 Mbps,5799 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,34 Mbps,4440 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,211 ms,36 Mbps,4619 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,216 ms,4 Mbps,631 kB/s
