中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,800 Mbps,102400 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,4 Mbps,574 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,420 Mbps,53862 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,42 ms,496 Mbps,63590 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,51 ms,379 Mbps,48537 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,51 ms,513 Mbps,65740 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,53 ms,548 Mbps,70144 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,497 Mbps,63692 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,50 ms,476 Mbps,61030 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,187 Mbps,23961 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,188 Mbps,24166 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,187 Mbps,23961 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,142 ms,44 Mbps,5716 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,146 ms,44 Mbps,5697 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,212 Mbps,27238 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,123 ms,47 Mbps,6042 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,43 Mbps,5549 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,197 ms,27 Mbps,3548 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,127 ms,45 Mbps,5872 kB/s
