中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,365 Mbps,46796 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,50 Mbps,6514 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,420 Mbps,53862 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,425 Mbps,54476 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,20 ms,697 Mbps,89292 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,36 ms,446 Mbps,57139 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,167 Mbps,21401 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,49 ms,494 Mbps,63283 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,89 ms,362 Mbps,46387 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,81 ms,276 Mbps,35328 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,6 ms,166 Mbps,21299 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,15 ms,8 Mbps,1117 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,8 ms,63 Mbps,8111 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,98 ms,307 Mbps,39321 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,294 Mbps,37683 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,107 ms,234 Mbps,30003 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,81 ms,296 Mbps,37990 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,256 Mbps,32768 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,236 Mbps,30208 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,102 ms,313 Mbps,40140 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,276 Mbps,35328 kB/s
129.146.240.62,443,129.146.240.62,US,Dallas,中转,80 ms,296 Mbps,37888 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,70 ms,10 Mbps,1324 kB/s
158.101.208.175,443,2a0b:21c0:100a:1b4:0:f8d0:d155:8734,DE,Frankfurt,隧道,102 ms,209 Mbps,26828 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,97 ms,24 Mbps,3181 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,115 ms,44 Mbps,5686 kB/s
129.146.243.241,443,129.146.243.241,US,Los Angeles,中转,64 ms,305 Mbps,39116 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,85 ms,243 Mbps,31129 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,212 Mbps,27238 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,110 Mbps,14131 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,88 ms,276 Mbps,35430 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,98 ms,44 Mbps,5668 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,106 ms,86 Mbps,11059 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,103 ms,50 Mbps,6403 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,125 ms,42 Mbps,5448 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,102 ms,51 Mbps,6552 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,114 ms,269 Mbps,34508 kB/s
168.138.149.17,443,168.138.149.17,BR,S
