中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,5 Mbps,730 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,14 ms,348 Mbps,44544 kB/s
129.146.46.164,443,129.146.46.164,US,341 Mbps,43724 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,69 ms,370 Mbps,47411 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,296 Mbps,37888 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,421 Mbps,53964 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,86 ms,354 Mbps,45363 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,273 Mbps,35020 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,214 Mbps,27443 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,266 Mbps,34099 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,67 ms,339 Mbps,43417 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,44 Mbps,5694 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,219 Mbps,28057 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,87 ms,43 Mbps,5623 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,160 ms,35 Mbps,4532 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,106 Mbps,13619 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,171 ms,142 Mbps,18227 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,37 Mbps,4826 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,42 Mbps,5475 kB/s
152.70.89.238,443,161.118.151.165,KR,Seoul,隧道,215 ms,73 Mbps,9346 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,38 Mbps,4889 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,246 ms,16 Mbps,2137 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,205 ms,37 Mbps,4856 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,204 ms,66 Mbps,8537 kB/s
