中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,948 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,824 Mbps,105472 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,41 Mbps,5294 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,50 ms,360 Mbps,46080 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,54 ms,454 Mbps,58163 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,51 ms,533 Mbps,68300 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,404 Mbps,51712 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,54 ms,505 Mbps,64716 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,266 Mbps,34099 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,50 ms,417 Mbps,53452 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,444 Mbps,56832 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,46 Mbps,5988 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,193 Mbps,24780 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,119 ms,44 Mbps,5642 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,233 Mbps,29900 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,178 Mbps,22835 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,38 Mbps,4893 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,154 ms,124 Mbps,15872 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,113 ms,40 Mbps,5134 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,41 Mbps,5320 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,199 ms,30 Mbps,3876 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,200 ms,10 Mbps,1321 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,198 ms,39 Mbps,5009 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,40 Mbps,5237 kB/s
143.47.176.251,443,2606:f240:f00:2be4:0:35b1:62f0:7ccf,DE,Salt Lake City,隧道,107 ms,112 Mbps,14438 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,243 ms,38 Mbps,4975 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,190 ms,29 Mbps,3816 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,219 ms,36 Mbps,4619 kB/s
