中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,115 ms,24 Mbps,3149 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,58 ms,44 Mbps,5715 kB/s
130.61.23.77,443,130.61.23.77,177 Mbps,22732 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,126 ms,163 Mbps,20889 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,175 Mbps,22425 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,137 ms,237 Mbps,30412 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,132 Mbps,16896 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,104 ms,468 Mbps,59904 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,286 Mbps,36659 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,243 ms,2 Mbps,337 kB/s
152.70.56.11,443,2a0b:21c0:100a:1b6:0:9241:d0d9:d695,DE,Frankfurt,隧道,140 ms,176 Mbps,22630 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,85 ms,49 Mbps,6325 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,247 ms,79 Mbps,10137 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,124 ms,47 Mbps,6081 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,146 ms,47 Mbps,6038 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,137 ms,44 Mbps,5713 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,251 ms,29 Mbps,3793 kB/s
146.56.129.186,443,146.56.129.186,KR,Seoul,中转,201 ms,74 Mbps,9548 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,131 ms,44 Mbps,5711 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,209 ms,110 Mbps,14131 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,230 ms,78 Mbps,10035 kB/s
158.101.218.195,443,2a0b:21c0:1007:1c8:0:260e:6814:be42,DE,Frankfurt,隧道,124 ms,192 Mbps,24678 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,260 ms,38 Mbps,4964 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,139 ms,73 Mbps,9455 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,132 ms,185 Mbps,23756 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,212 ms,33 Mbps,4271 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,240 ms,60 Mbps,7691 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,160 ms,125 Mbps,16076 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,140 ms,11 Mbps,1482 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,231 ms,68 Mbps,8742 kB/s
8.212.44.95,443,47.76.21.97,HK,Hong Kong,隧道,255 ms,74 Mbps,9597 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,203 ms,67 Mbps,8637 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,247 ms,64 Mbps,8230 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,239 ms,79 Mbps,10137 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:138,KR,Seoul,隧道,224 ms,29 Mbps,3754 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,42 Mbps,5432 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,233 ms,22 Mbps,2892 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,140 ms,44 Mbps,5644 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,223 ms,42 Mbps,5453 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,241 ms,42 Mbps,5456 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,196 ms,39 Mbps,5108 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,243 ms,34 Mbps,4412 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,251 ms,49 Mbps,6300 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,268 ms,80 Mbps,10342 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,235 ms,41 Mbps,5262 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,197 ms,0 Mbps,30 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,1 Mbps,191 kB/s
8.212.48.236,443,47.76.21.100,HK,Hong Kong,隧道,260 ms,75 Mbps,9620 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,206 ms,105 Mbps,13516 kB/s
47.57.14.118,443,198.11.178.111,US,San Jose,隧道,273 ms,0 Mbps,27 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,201 ms,0 Mbps,6 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,231 ms,0 Mbps,16 kB/s
