中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,740 Mbps,94720 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,297 Mbps,38092 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,396 Mbps,50790 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,2 Mbps,280 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,48 ms,505 Mbps,64716 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,48 ms,516 Mbps,66150 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,397 Mbps,50892 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,67 ms,449 Mbps,57548 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,52 ms,363 Mbps,46489 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,476 Mbps,61030 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,197 Mbps,25292 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,212 Mbps,27136 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,178 Mbps,22835 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,42 Mbps,5464 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,152 ms,129 Mbps,16588 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,111 ms,40 Mbps,5183 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,149 ms,39 Mbps,5097 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,37 Mbps,4827 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,158 ms,136 Mbps,17408 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,38 Mbps,4918 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,208 ms,12 Mbps,1593 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,44 Mbps,5643 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,198 ms,4 Mbps,563 kB/s
