中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,11 ms,1416 Mbps,181248 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,92 Mbps,11776 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1248 Mbps,159744 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,708 Mbps,90726 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,422 Mbps,54067 kB/s
35.197.23.75,443,35.212.233.117,US,Seattle,隧道,77 ms,351 Mbps,44953 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,296 Mbps,37888 kB/s
35.230.79.26,443,35.212.233.117,US,Seattle,隧道,72 ms,348 Mbps,44544 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,70 ms,408 Mbps,52326 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,258 Mbps,33075 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,77 ms,356 Mbps,45670 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,95 ms,47 Mbps,6093 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,235 Mbps,30105 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,228 Mbps,29184 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,300 Mbps,38400 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,232 Mbps,29696 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,93 ms,46 Mbps,5980 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,82 ms,44 Mbps,5741 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,45 Mbps,5808 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,36 Mbps,4712 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,175 ms,39 Mbps,5074 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,109 Mbps,14028 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,1 Mbps,163 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,228 ms,2 Mbps,310 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,33 Mbps,4257 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,210 ms,31 Mbps,4054 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,221 ms,1 Mbps,187 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,197 ms,74 Mbps,9505 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,227 ms,36 Mbps,4643 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,203 ms,69 Mbps,8952 kB/s
158.180.71.217,443,128.14.110.204,SG,Singapore,隧道,253 ms,44 Mbps,5750 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,278 ms,0 Mbps,12 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,196 ms,27 Mbps,3465 kB/s
