中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,7 ms,2584 Mbps,330752 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,43 ms,352 Mbps,45056 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,18 ms,436 Mbps,55910 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,912 Mbps,116736 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,21 ms,984 Mbps,125952 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,664 Mbps,85094 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,21 ms,800 Mbps,102400 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,42 ms,976 Mbps,124928 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,67 ms,1 Mbps,182 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,83 ms,289 Mbps,37068 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,47 Mbps,6141 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,114 ms,46 Mbps,5914 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,252 Mbps,32358 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,44 Mbps,5749 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,135 ms,45 Mbps,5824 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,151 ms,42 Mbps,5456 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,161 ms,46 Mbps,5944 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,129 Mbps,16588 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,154 ms,126 Mbps,16179 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,152 Mbps,19558 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,183 ms,1 Mbps,158 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,152 ms,42 Mbps,5472 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,43 Mbps,5618 kB/s
