中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,640 Mbps,81920 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,16 ms,48 Mbps,6220 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,20 ms,5 Mbps,707 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,49 ms,495 Mbps,63385 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,49 ms,520 Mbps,66560 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,60 ms,290 Mbps,37171 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,51 ms,397 Mbps,50892 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,51 ms,432 Mbps,55296 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,227 Mbps,29081 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,407 Mbps,52121 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,505 Mbps,64716 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,446 Mbps,57139 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,222 Mbps,28467 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,202 Mbps,25907 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,47 Mbps,6133 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,171 Mbps,21913 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,145 ms,37 Mbps,4763 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,45 Mbps,5781 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,150 ms,44 Mbps,5706 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,44 Mbps,5654 kB/s
8.222.156.205,443,8.219.69.217,SG,Singapore,隧道,212 ms,65 Mbps,8405 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,215 ms,38 Mbps,4937 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,211 ms,7 Mbps,992 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,209 ms,12 Mbps,1645 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,35 Mbps,4490 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,237 ms,49 Mbps,6391 kB/s
130.162.36.198,443,2606:f240:f00:b2ed:0:4385:b4a4:7472,US,Salt Lake City,隧道,109 ms,104 Mbps,13414 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,258 ms,0 Mbps,71 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1123 ms,253 Mbps,32460 kB/s
