中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,19 ms,1552 Mbps,198656 kB/s
35.197.23.75,443,35.212.193.165,US,Seattle,隧道,68 ms,328 Mbps,42086 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,222 Mbps,28467 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,794 Mbps,101683 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,189 Mbps,24268 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,271 Mbps,34713 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,4 ms,904 Mbps,115712 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,95 ms,333 Mbps,42700 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,70 ms,345 Mbps,44236 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,13 ms,92 Mbps,11878 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:b4,US,Los Angeles,隧道,58 ms,74 Mbps,9587 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,47 Mbps,6060 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,10 ms,1752 Mbps,224256 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,223 Mbps,28569 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,80 ms,334 Mbps,42803 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,300 Mbps,38502 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,284 Mbps,36352 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,286 Mbps,36659 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,262 Mbps,33587 kB/s
35.230.79.26,443,35.212.193.165,US,Seattle,隧道,72 ms,393 Mbps,50380 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,96 ms,51 Mbps,6618 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,106 ms,39 Mbps,5029 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,48 Mbps,6179 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,125 Mbps,16076 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,88 ms,46 Mbps,6007 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,183 ms,42 Mbps,5417 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,119 ms,47 Mbps,6108 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,173 ms,3 Mbps,420 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,28 Mbps,3701 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,171 ms,41 Mbps,5322 kB/s
130.162.144.191,443,2a09:bac1:3f20::22:11c,KR,Seoul,隧道,211 ms,36 Mbps,4610 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,209 ms,85 Mbps,10956 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,235 ms,37 Mbps,4796 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,202 ms,80 Mbps,10342 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,235 ms,2 Mbps,267 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,226 ms,35 Mbps,4587 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,229 ms,6 Mbps,825 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,244 ms,53 Mbps,6886 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,243 ms,33 Mbps,4283 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,258 ms,3 Mbps,463 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,210 ms,34 Mbps,4457 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,146 ms,0 Mbps,40 kB/s
193.123.80.245,443,193.123.80.245,AE,Warsaw,中转,207 ms,35 Mbps,4512 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,1142 ms,104 Mbps,13312 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,209 ms,0 Mbps,69 kB/s
