中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,21 ms,423 Mbps,54169 kB/s
35.197.23.75,443,35.212.219.103,US,Seattle,隧道,24 ms,1000 Mbps,128000 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,968 Mbps,123904 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,318 Mbps,40755 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:fd,US,Los Angeles,隧道,17 ms,69 Mbps,8904 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,32 ms,204 Mbps,26214 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,1 ms,904 Mbps,115712 kB/s
35.230.79.26,443,35.212.219.103,US,Seattle,隧道,37 ms,872 Mbps,111616 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,32 ms,968 Mbps,123904 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,75 ms,276 Mbps,35328 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,631 Mbps,80793 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,904 Mbps,115712 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,13 ms,645 Mbps,82636 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,117 ms,240 Mbps,30822 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,147 ms,193 Mbps,24780 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,77 ms,45 Mbps,5872 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,153 ms,132 Mbps,16896 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,77 ms,396 Mbps,50688 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,158 ms,41 Mbps,5253 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,70 ms,47 Mbps,6045 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,170 ms,106 Mbps,13619 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,170 ms,37 Mbps,4810 kB/s
158.178.155.231,443,2a0b:21c0:100a:1b6:0:2e49:b5d6:6672,DE,Frankfurt,隧道,171 ms,59 Mbps,7603 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,165 ms,132 Mbps,16896 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,180 ms,113 Mbps,14540 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,191 ms,47 Mbps,6024 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,50 Mbps,6444 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:41,KR,Seoul,隧道,146 ms,42 Mbps,5471 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,142 ms,145 Mbps,18636 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:11d,KR,Seoul,隧道,144 ms,132 Mbps,16896 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,184 ms,25 Mbps,3202 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,185 ms,3 Mbps,439 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Portland,隧道,120 ms,0 Mbps,59 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,148 ms,47 Mbps,6020 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,150 ms,40 Mbps,5150 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,165 ms,41 Mbps,5335 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,166 ms,38 Mbps,4928 kB/s
