中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,4 Mbps,589 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,840 Mbps,107520 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,59 ms,367 Mbps,47001 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,343 Mbps,43929 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,66 ms,342 Mbps,43827 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,319 Mbps,40857 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,71 ms,315 Mbps,40345 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,80 ms,261 Mbps,33484 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,89 ms,392 Mbps,50176 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,68 ms,312 Mbps,40038 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,299 Mbps,38297 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,57 ms,333 Mbps,42700 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,89 ms,324 Mbps,41574 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,263 Mbps,33689 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,298 Mbps,38195 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,100 ms,51 Mbps,6628 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,45 Mbps,5852 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,244 Mbps,31232 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,40 Mbps,5186 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,177 ms,110 Mbps,14131 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,175 ms,40 Mbps,5241 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,37 Mbps,4850 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,37 Mbps,4741 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,204 ms,32 Mbps,4098 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,1294 ms,26 Mbps,3407 kB/s
