中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,19 ms,896 Mbps,114688 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,28 ms,526 Mbps,67379 kB/s
129.158.35.59,443,2604:980:1003:ec:0:c0a1:2b60:880f,US,Ashburn,隧道,7 ms,1232 Mbps,157696 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,620 Mbps,79360 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,10 ms,35 Mbps,4524 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,81 ms,44 Mbps,5759 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:ed,US,Los Angeles,隧道,67 ms,76 Mbps,9830 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,9 ms,60 Mbps,7763 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,89 ms,313 Mbps,40140 kB/s
129.80.26.150,443,2604:980:1003:ee:0:799b:e97f:48ea,US,Ashburn,隧道,19 ms,944 Mbps,120832 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,71 ms,333 Mbps,42700 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,105 ms,132 Mbps,16998 kB/s
129.146.46.164,443,129.146.46.164,US,San Jose,中转,94 ms,289 Mbps,37068 kB/s
141.148.230.70,443,2a0b:21c0:1007:c7:0:a6ec:85d5:6a38,DE,Frankfurt,隧道,105 ms,228 Mbps,29184 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,220 Mbps,28262 kB/s
193.122.62.253,443,2a0b:21c0:1007:1c9:0:356a:fd13:8596,DE,Frankfurt,隧道,115 ms,131 Mbps,16793 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,29 ms,57 Mbps,7348 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,45 Mbps,5764 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,100 ms,22 Mbps,2828 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,76 ms,284 Mbps,36454 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,91 ms,398 Mbps,50995 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,101 ms,45 Mbps,5862 kB/s
141.147.60.82,443,2a0b:21c0:100a:1b5:0:1132:da67:10b,DE,Frankfurt,隧道,110 ms,131 Mbps,16793 kB/s
158.101.200.177,443,2a0b:21c0:1007:1c8:0:3199:41c9:e995,DE,Frankfurt,隧道,109 ms,276 Mbps,35328 kB/s
129.80.14.97,443,2604:980:1003:ec:0:3bd1:a254:50c2,US,Ashburn,隧道,14 ms,1464 Mbps,187392 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,106 ms,224 Mbps,28672 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,241 Mbps,30924 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,383 Mbps,49049 kB/s
152.70.49.31,443,2a0b:21c0:1007:ca:0:d146:8ffb:ae01,DE,Frankfurt,隧道,100 ms,240 Mbps,30720 kB/s
141.147.39.152,443,2a0b:21c0:1007:c8:0:41b7:b78e:2bbf,DE,Frankfurt,隧道,102 ms,137 Mbps,17612 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,11 ms,70 Mbps,9059 kB/s
129.80.27.161,443,2604:980:1003:ed:0:def4:682f:227e,US,Ashburn,隧道,25 ms,1128 Mbps,144384 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,268 Mbps,34304 kB/s
138.2.140.14,443,2a0b:21c0:1007:cb:0:d7c8:5cca:cc54,DE,Frankfurt,隧道,89 ms,260 Mbps,33382 kB/s
130.61.193.138,443,2a0b:21c0:1007:1ca:0:518e:4747:e1f,DE,Frankfurt,隧道,110 ms,261 Mbps,33484 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,125 ms,202 Mbps,25907 kB/s
193.123.38.223,443,2a0b:21c0:1007:cb:0:acfd:852d:ee06,DE,Frankfurt,隧道,90 ms,240 Mbps,30720 kB/s
152.70.55.39,443,98.98.166.182,US,Frankfurt,隧道,93 ms,225 Mbps,28876 kB/s
152.70.60.159,443,2a0b:21c0:100a:1f9:0:673d:84a4:ae7b,DE,Frankfurt,隧道,98 ms,216 Mbps,27648 kB/s
141.148.241.78,443,2a0b:21c0:1007:1c9:0:629b:4700:af6,DE,Frankfurt,隧道,128 ms,221 Mbps,28364 kB/s
143.47.190.37,443,2a0b:21c0:1007:1c7:0:6a4f:fa1c:2e5,DE,Frankfurt,隧道,102 ms,253 Mbps,32460 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,82 ms,306 Mbps,39219 kB/s
152.70.22.175,443,2a0b:21c0:100a:1b5:0:ba78:7ce9:406,DE,Frankfurt,隧道,130 ms,127 Mbps,16281 kB/s
129.213.178.16,443,128.14.207.58,US,Ashburn,隧道,10 ms,768 Mbps,98304 kB/s
143.47.178.5,443,2a0b:21c0:1007:1c9:0:41ad:eaf:859b,DE,Frankfurt,隧道,148 ms,248 Mbps,31744 kB/s
193.123.61.156,443,2a0b:21c0:1007:c7:0:f665:5644:5427,DE,Frankfurt,隧道,118 ms,230 Mbps,29491 kB/s
158.101.212.88,443,2a0b:21c0:1007:cb:0:d56d:dc3b:b5a7,DE,Frankfurt,隧道,91 ms,267 Mbps,34201 kB/s
129.80.13.33,443,2604:980:1003:ee:0:b559:e735:b2ff,US,Ashburn,隧道,15 ms,355 Mbps,45465 kB/s
150.230.22.152,443,2606:f240:f00:a683:0:2071:1fe7:115d,US,Frankfurt,隧道,100 ms,224 Mbps,28774 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,189 ms,124 Mbps,15974 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,112 Mbps,14438 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,102 ms,274 Mbps,35123 kB/s
129.80.82.83,443,2604:980:1003:ed:0:3790:1ff0:5c49,US,Ashburn,隧道,57 ms,944 Mbps,120832 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,6 Mbps,802 kB/s
132.226.134.15,443,2a0b:21c0:1007:1ca:0:7640:9340:485c,DE,Frankfurt,隧道,137 ms,266 Mbps,34099 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,104 ms,51 Mbps,6633 kB/s
141.147.49.215,443,2a0b:21c0:1007:1c8:0:3092:815c:27c9,DE,Frankfurt,隧道,90 ms,136 Mbps,17408 kB/s
144.24.185.74,443,2606:f240:f00:2be4:0:2cae:1382:deb7,US,Frankfurt,隧道,90 ms,219 Mbps,28057 kB/s
168.138.149.17,443,168.138.149.17,BR,S
