中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,1576 Mbps,201728 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,22 ms,1008 Mbps,129024 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,28 ms,1008 Mbps,129024 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,21 ms,709 Mbps,90828 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,11 ms,864 Mbps,110592 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,616 Mbps,78848 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,111 ms,43 Mbps,5593 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,371 Mbps,47513 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,225 Mbps,28876 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,66 ms,7 Mbps,923 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,46 Mbps,5920 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,119 ms,46 Mbps,5956 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,114 ms,46 Mbps,5908 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,140 ms,46 Mbps,5940 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,155 ms,43 Mbps,5585 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,162 ms,118 Mbps,15155 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,159 ms,13 Mbps,1679 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,172 ms,32 Mbps,4210 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,121 Mbps,15564 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,170 ms,141 Mbps,18124 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,44 Mbps,5737 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,171 ms,89 Mbps,11468 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,140 ms,39 Mbps,5012 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,157 ms,40 Mbps,5138 kB/s
