中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,785 Mbps,100556 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,7 Mbps,910 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,511 Mbps,65433 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,47 ms,566 Mbps,72499 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,423 Mbps,54169 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,49 ms,127 Mbps,16281 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,48 ms,521 Mbps,66764 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,400 Mbps,51302 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,48 ms,498 Mbps,63795 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,172 Mbps,22118 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,197 Mbps,25292 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,120 ms,42 Mbps,5407 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,118 ms,40 Mbps,5187 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,124 ms,152 Mbps,19558 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,125 ms,41 Mbps,5272 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,142 ms,41 Mbps,5355 kB/s
158.101.217.62,443,2606:f240:f00:a683:0:3543:1d82:8ca2,DE,Frankfurt,隧道,124 ms,141 Mbps,18124 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,144 ms,38 Mbps,4989 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,184 ms,45 Mbps,5840 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,145 ms,156 Mbps,19968 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,189 ms,42 Mbps,5443 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,210 ms,38 Mbps,4978 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,193 ms,10 Mbps,1383 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,129 ms,46 Mbps,5985 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,217 ms,39 Mbps,5066 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,187 ms,74 Mbps,9575 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,176 ms,0 Mbps,101 kB/s
