中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,571 Mbps,73113 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1376 Mbps,176128 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,20 ms,448 Mbps,57446 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,754 Mbps,96563 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,22 ms,928 Mbps,118784 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,664 Mbps,84992 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,30 ms,427 Mbps,54681 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,89 ms,308 Mbps,39424 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,22 ms,864 Mbps,110592 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,26 ms,888 Mbps,113664 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,332 Mbps,42598 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,76 ms,372 Mbps,47616 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,69 ms,330 Mbps,42291 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,83 ms,8 Mbps,1041 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,222 Mbps,28467 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,120 ms,1 Mbps,156 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,114 ms,48 Mbps,6149 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,38 Mbps,4885 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,157 ms,120 Mbps,15462 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,3 Mbps,406 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,154 ms,2 Mbps,349 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,132 ms,3 Mbps,461 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,199 ms,136 Mbps,17408 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,173 ms,41 Mbps,5316 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,152 ms,121 Mbps,15564 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,197 ms,111 Mbps,14233 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,163 ms,40 Mbps,5158 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,164 ms,40 Mbps,5197 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,189 ms,44 Mbps,5646 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,184 ms,1 Mbps,240 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,155 ms,3 Mbps,445 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,384 ms,0 Mbps,16 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,163 ms,0 Mbps,38 kB/s
