中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,38 ms,896 Mbps,114688 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,10 ms,633 Mbps,81100 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,22 ms,293 Mbps,37580 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,25 ms,620 Mbps,79360 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,677 Mbps,86732 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,880 Mbps,112640 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,1632 Mbps,208896 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,34 ms,320 Mbps,40960 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,33 ms,288 Mbps,36966 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,349 Mbps,44748 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,71 ms,288 Mbps,36966 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,75 ms,296 Mbps,37888 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,87 ms,41 Mbps,5274 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,229 Mbps,29388 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,50 Mbps,6400 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,107 ms,3 Mbps,439 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,118 Mbps,15155 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,123 ms,42 Mbps,5454 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,159 ms,120 Mbps,15462 kB/s
130.162.129.97,443,130.162.140.114,KR,Seoul,隧道,151 ms,143 Mbps,18329 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,153 ms,42 Mbps,5476 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,160 ms,41 Mbps,5269 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,168 ms,148 Mbps,19046 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,173 ms,0 Mbps,8 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,44 Mbps,5675 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,137 ms,139 Mbps,17817 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,157 ms,39 Mbps,5080 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,118 Mbps,15155 kB/s
143.47.252.60,443,2a0b:21c0:1007:c7:0:a7c2:89bf:1f13,DE,Frankfurt,隧道,171 ms,63 Mbps,8143 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,161 ms,38 Mbps,4917 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,187 ms,92 Mbps,11878 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,202 ms,17 Mbps,2244 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,208 ms,2 Mbps,324 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,131 ms,39 Mbps,5024 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,163 ms,4 Mbps,537 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,177 ms,1 Mbps,242 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,155 ms,1 Mbps,160 kB/s
