中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,530 Mbps,67891 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,22 ms,420 Mbps,53862 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,23 ms,731 Mbps,93593 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,208 Mbps,26624 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,160 Mbps,20480 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,43 ms,597 Mbps,76492 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,58 ms,520 Mbps,66560 kB/s
35.197.23.75,443,35.212.185.117,US,Seattle,隧道,44 ms,507 Mbps,64921 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:4,US,Los Angeles,隧道,23 ms,65 Mbps,8422 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,24 ms,752 Mbps,96358 kB/s
35.230.79.26,443,35.212.185.117,US,Seattle,隧道,42 ms,596 Mbps,76390 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,21 ms,22 Mbps,2882 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,46 ms,562 Mbps,71987 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,18 ms,864 Mbps,110592 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,56 ms,371 Mbps,47513 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,162 ms,45 Mbps,5868 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,149 ms,127 Mbps,16281 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,68 ms,400 Mbps,51200 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,60 ms,49 Mbps,6302 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,28 ms,387 Mbps,49561 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,137 ms,40 Mbps,5177 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,265 Mbps,33996 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,137 ms,43 Mbps,5628 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,50 ms,675 Mbps,86425 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,151 ms,25 Mbps,3311 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,146 ms,100 Mbps,12902 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,146 ms,50 Mbps,6481 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,153 ms,206 Mbps,26419 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,61 ms,51 Mbps,6560 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,148 ms,150 Mbps,19251 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,154 ms,65 Mbps,8377 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,141 ms,178 Mbps,22835 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,197 ms,3 Mbps,414 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,173 ms,39 Mbps,5028 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,137 ms,151 Mbps,19353 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,193 ms,91 Mbps,11673 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,191 ms,3 Mbps,466 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,148 ms,49 Mbps,6372 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,84 ms,40 Mbps,5154 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,180 ms,0 Mbps,69 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,47 Mbps,6021 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,169 ms,1 Mbps,229 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,148 ms,45 Mbps,5760 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,191 ms,45 Mbps,5862 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,147 ms,148 Mbps,19046 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,150 ms,124 Mbps,15872 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,153 ms,159 Mbps,20377 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,146 ms,144 Mbps,18432 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,159 ms,106 Mbps,13619 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,155 ms,37 Mbps,4803 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,134 ms,42 Mbps,5448 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,177 ms,132 Mbps,16998 kB/s
130.162.144.191,443,2a09:bac5:4732:1482::20b:8c,KR,Seoul,隧道,167 ms,37 Mbps,4856 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,172 ms,11 Mbps,1503 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,268 ms,79 Mbps,10137 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,155 ms,44 Mbps,5689 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,239 ms,23 Mbps,3056 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,337 ms,0 Mbps,14 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,155 ms,4 Mbps,548 kB/s
