中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,52 ms,502 Mbps,64307 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,37 ms,520 Mbps,66662 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,28 ms,79 Mbps,10137 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,51 ms,488 Mbps,62464 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,25 ms,63 Mbps,8165 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,54 ms,412 Mbps,52838 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,80 ms,492 Mbps,63078 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,28 ms,761 Mbps,97484 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,49 ms,23 Mbps,2950 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,25 ms,718 Mbps,91955 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,322 Mbps,41267 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,1 Mbps,207 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,108 ms,33 Mbps,4258 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,131 ms,199 Mbps,25497 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,139 ms,165 Mbps,21196 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,59 ms,64 Mbps,8294 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,125 ms,164 Mbps,20992 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,174 Mbps,22323 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,144 ms,46 Mbps,5911 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,150 ms,47 Mbps,6042 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,153 ms,45 Mbps,5776 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,129 ms,47 Mbps,6065 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,125 ms,46 Mbps,5952 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,111 ms,44 Mbps,5746 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,127 ms,160 Mbps,20582 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,145 ms,43 Mbps,5607 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,141 ms,3 Mbps,504 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,162 ms,108 Mbps,13824 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,129 ms,43 Mbps,5603 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,159 ms,37 Mbps,4824 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,170 ms,37 Mbps,4826 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,168 ms,101 Mbps,13004 kB/s
130.162.144.191,443,2a09:bac1:3f00::299:6d,KR,Seoul,隧道,167 ms,35 Mbps,4516 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,196 ms,36 Mbps,4703 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,188 ms,42 Mbps,5409 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,217 ms,43 Mbps,5624 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,214 ms,2 Mbps,352 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,212 ms,77 Mbps,9891 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,223 ms,65 Mbps,8387 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,183 ms,41 Mbps,5325 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,207 ms,3 Mbps,504 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,191 ms,2 Mbps,321 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,251 ms,25 Mbps,3262 kB/s
