中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,816 Mbps,104448 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,20 ms,3 Mbps,408 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,443 Mbps,56729 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,62 ms,442 Mbps,56627 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,331 Mbps,42393 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,69 ms,382 Mbps,48947 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,247 Mbps,31641 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,83 ms,46 Mbps,5991 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,73 ms,368 Mbps,47104 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,318 Mbps,40755 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,73 ms,315 Mbps,40345 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,63 Mbps,8064 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,47 Mbps,6089 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,128 Mbps,16486 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,42 Mbps,5378 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,38 Mbps,4979 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,174 ms,139 Mbps,17817 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,226 ms,55 Mbps,7107 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,236 ms,7 Mbps,996 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,243 ms,70 Mbps,8974 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,41 Mbps,5366 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,279 ms,8 Mbps,1081 kB/s
