中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,816 Mbps,104448 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,21 ms,7 Mbps,909 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,432 Mbps,55398 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,410 Mbps,52531 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,59 ms,297 Mbps,38092 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,425 Mbps,54476 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,51 ms,525 Mbps,67276 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,400 Mbps,51200 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,54 ms,534 Mbps,68403 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,50 ms,495 Mbps,63385 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,102 ms,44 Mbps,5686 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,196 Mbps,25190 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,188 Mbps,24166 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,228 Mbps,29184 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,46 Mbps,5903 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,152 ms,164 Mbps,20992 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,159 ms,42 Mbps,5382 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,18 Mbps,2430 kB/s
152.70.89.238,443,161.118.151.165,KR,Seoul,隧道,198 ms,68 Mbps,8791 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,32 Mbps,4132 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,216 ms,22 Mbps,2840 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,192 ms,21 Mbps,2767 kB/s
