中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,60 ms,518 Mbps,66355 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,35 ms,693 Mbps,88780 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,41 ms,571 Mbps,73113 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,75 ms,439 Mbps,56217 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,28 ms,81 Mbps,10444 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,384 Mbps,49152 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,50 ms,664 Mbps,84992 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,63 ms,508 Mbps,65126 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,20 ms,731 Mbps,93593 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,68 ms,586 Mbps,75059 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,16 ms,557 Mbps,71372 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,40 ms,260 Mbps,33280 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,25 ms,657 Mbps,84172 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,17 ms,47 Mbps,6135 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,60 ms,51 Mbps,6607 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,208 Mbps,26726 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,59 ms,50 Mbps,6515 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,147 ms,46 Mbps,5997 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,143 ms,58 Mbps,7493 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,164 ms,145 Mbps,18636 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,151 ms,42 Mbps,5424 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,196 Mbps,25190 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,112 Mbps,14438 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,152 ms,39 Mbps,5022 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,72 ms,38 Mbps,4930 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,156 ms,47 Mbps,6018 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,142 ms,195 Mbps,24985 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,157 ms,25 Mbps,3206 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,179 ms,101 Mbps,13004 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,147 ms,156 Mbps,19968 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,115 ms,170 Mbps,21811 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,43 Mbps,5564 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,151 ms,44 Mbps,5727 kB/s
144.24.182.205,443,2a0b:21c0:1007:1cb:0:727e:cb52:e3,DE,Frankfurt,隧道,148 ms,82 Mbps,10547 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,126 ms,0 Mbps,33 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,138 ms,46 Mbps,5909 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,140 ms,44 Mbps,5716 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,164 ms,187 Mbps,23961 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,165 ms,120 Mbps,15462 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,160 ms,42 Mbps,5381 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,192 ms,3 Mbps,398 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,178 ms,2 Mbps,295 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,160 ms,38 Mbps,4942 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,152 ms,40 Mbps,5189 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,147 ms,93 Mbps,11980 kB/s
143.47.190.37,443,163.123.193.6,DE,Frankfurt,隧道,150 ms,75 Mbps,9681 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,178 ms,99 Mbps,12697 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,165 ms,144 Mbps,18432 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,158 ms,50 Mbps,6457 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,172 ms,27 Mbps,3474 kB/s
130.162.144.191,443,2a09:bac5:4733:1a14::299:49,KR,Seoul,隧道,168 ms,44 Mbps,5653 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,146 ms,48 Mbps,6177 kB/s
158.101.212.88,443,2a0b:21c0:100a:1b6:0:e35a:947d:8de5,DE,Frankfurt,隧道,154 ms,173 Mbps,22220 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,147 ms,158 Mbps,20275 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,174 ms,42 Mbps,5383 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,180 ms,107 Mbps,13721 kB/s
168.138.149.17,443,168.138.149.17,BR,S
