中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,25 ms,52 Mbps,6659 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,22 ms,784 Mbps,100454 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,52 ms,505 Mbps,64716 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,690 Mbps,88371 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,49 ms,395 Mbps,50585 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,53 ms,362 Mbps,46387 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,48 ms,480 Mbps,61440 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,43 ms,529 Mbps,67788 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,25 ms,644 Mbps,82432 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,346 Mbps,44339 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,123 ms,176 Mbps,22528 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,123 ms,47 Mbps,6128 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,121 ms,42 Mbps,5459 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,120 ms,165 Mbps,21196 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,124 ms,152 Mbps,19456 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,44 Mbps,5756 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,122 ms,41 Mbps,5301 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,123 ms,188 Mbps,24064 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,139 ms,152 Mbps,19456 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,146 ms,42 Mbps,5403 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,141 ms,38 Mbps,4927 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,149 ms,40 Mbps,5179 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,141 ms,3 Mbps,400 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,162 ms,98 Mbps,12595 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,119 ms,41 Mbps,5306 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,189 ms,36 Mbps,4622 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,193 ms,36 Mbps,4649 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,195 ms,16 Mbps,2158 kB/s
158.101.130.149,443,128.14.110.204,SG,Singapore,隧道,221 ms,79 Mbps,10137 kB/s
152.70.89.238,443,2602:ffe4:407:20d9:0:179c:951f:c048,SG,Singapore,隧道,262 ms,51 Mbps,6644 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,177 ms,4 Mbps,537 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,223 ms,4 Mbps,550 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,192 ms,0 Mbps,43 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,333 ms,0 Mbps,13 kB/s
