中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.191.179,US,Seattle,隧道,58 ms,324 Mbps,41472 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,32 ms,840 Mbps,107520 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1080 Mbps,138240 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,83 ms,475 Mbps,60825 kB/s
129.146.240.62,443,129.146.240.62,US,San Jose,中转,51 ms,364 Mbps,46694 kB/s
35.197.23.75,443,35.212.191.179,US,Seattle,隧道,51 ms,528 Mbps,67584 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,13 ms,478 Mbps,61235 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,88 ms,524 Mbps,67072 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,57 ms,437 Mbps,56012 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,51 ms,14 Mbps,1815 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,35 ms,38 Mbps,4943 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,27 Mbps,3523 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,67 ms,412 Mbps,52736 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,404 Mbps,51814 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,129 ms,212 Mbps,27238 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,133 ms,176 Mbps,22528 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,240 Mbps,30822 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,111 ms,173 Mbps,22220 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,201 Mbps,25804 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,107 ms,51 Mbps,6558 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,150 ms,167 Mbps,21401 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,59 ms,448 Mbps,57344 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,121 ms,44 Mbps,5709 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,129 ms,44 Mbps,5737 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,126 ms,67 Mbps,8658 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,152 Mbps,19456 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,57 ms,8 Mbps,1133 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,171 ms,246 Mbps,31539 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,27 ms,57 Mbps,7307 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,196 ms,2 Mbps,316 kB/s
8.212.48.236,443,47.76.21.97,HK,Hong Kong,隧道,204 ms,74 Mbps,9552 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,133 ms,171 Mbps,21913 kB/s
168.138.149.17,443,168.138.149.17,BR,S
