中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:7680:e18::c:34b,US,Los Angeles,隧道,20 ms,70 Mbps,9037 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,45 ms,627 Mbps,80281 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,39 ms,615 Mbps,78745 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,21 ms,443 Mbps,56729 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,42 ms,581 Mbps,74444 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,36 ms,696 Mbps,89088 kB/s
129.146.243.241,443,129.146.243.241,US,Los Angeles,中转,34 ms,936 Mbps,119808 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,19 ms,329 Mbps,42188 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,33 ms,736 Mbps,94208 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,25 ms,664 Mbps,84992 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,123 Mbps,15769 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,22 ms,446 Mbps,57139 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,55 ms,415 Mbps,53145 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,172 ms,143 Mbps,18329 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,59 ms,47 Mbps,6058 kB/s
130.61.23.77,443,130.61.23.77,DE,108 Mbps,13926 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,31 ms,361 Mbps,46284 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,72 ms,333 Mbps,42700 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,54 ms,565 Mbps,72396 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,18 ms,50 Mbps,6411 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,47 ms,553 Mbps,70860 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,216 Mbps,27750 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,62 ms,34 Mbps,4420 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,86 ms,28 Mbps,3629 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,140 ms,155 Mbps,19865 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,23 ms,70 Mbps,9067 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,155 ms,41 Mbps,5251 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,145 ms,39 Mbps,5089 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,162 ms,64 Mbps,8213 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,149 ms,113 Mbps,14540 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,193 ms,3 Mbps,390 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,179 ms,38 Mbps,4924 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,157 ms,19 Mbps,2482 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,169 ms,168 Mbps,21606 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,187 Mbps,23961 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,162 ms,40 Mbps,5204 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,168 ms,163 Mbps,20889 kB/s
158.101.212.88,443,98.98.166.170,US,Frankfurt,隧道,135 ms,140 Mbps,18022 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,115 ms,172 Mbps,22118 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,133 ms,47 Mbps,6101 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,161 ms,39 Mbps,5069 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,165 ms,4 Mbps,514 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,148 ms,44 Mbps,5640 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,154 ms,45 Mbps,5811 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,159 ms,187 Mbps,23961 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,149 ms,65 Mbps,8414 kB/s
168.138.149.17,443,168.138.149.17,BR,S
