中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,9 ms,7 Mbps,921 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,7 ms,72 Mbps,9243 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,14 ms,467 Mbps,59801 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,262 Mbps,33587 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,70 ms,345 Mbps,44236 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,233 Mbps,29900 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,356 Mbps,45568 kB/s
143.47.185.70,443,2606:f240:f00:5a42:0:1013:c00d:82e,US,Frankfurt,隧道,89 ms,279 Mbps,35737 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,255 Mbps,32665 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,320 Mbps,41062 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,72 ms,328 Mbps,41984 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,49 Mbps,6356 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,83 ms,47 Mbps,6092 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,252 Mbps,32358 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,74 ms,343 Mbps,43929 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,49 Mbps,6366 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,70 ms,365 Mbps,46796 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,123 Mbps,15769 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,189 ms,42 Mbps,5415 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,41 Mbps,5302 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,38 Mbps,4967 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,204 ms,34 Mbps,4384 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,226 ms,31 Mbps,3987 kB/s
168.138.165.174,443,168.138.165.174,SG,San Jose,中转,232 ms,25 Mbps,3245 kB/s
