中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,55 ms,696 Mbps,89088 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,43 ms,553 Mbps,70860 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,241 Mbps,30924 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,12 ms,64 Mbps,8197 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:ed,US,Los Angeles,隧道,60 ms,73 Mbps,9463 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,16 ms,57 Mbps,7312 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,94 ms,49 Mbps,6292 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,28 ms,571 Mbps,73113 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,99 ms,308 Mbps,39526 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,112 Mbps,14336 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,8 ms,37 Mbps,4844 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,268 Mbps,34304 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,71 ms,221 Mbps,28364 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,221 Mbps,28364 kB/s
158.178.154.78,443,2a0b:21c0:1007:c7:0:376e:7b09:91ec,DE,Frankfurt,隧道,102 ms,117 Mbps,15052 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,79 ms,252 Mbps,32358 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,95 ms,418 Mbps,53555 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,94 ms,48 Mbps,6170 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,83 ms,337 Mbps,43212 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,112 ms,96 Mbps,12288 kB/s
