中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,9 ms,1240 Mbps,158720 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,712 Mbps,91136 kB/s
184.169.181.217,443,184.169.181.217,US,Phoenix,中转,67 ms,160 Mbps,20582 kB/s
35.197.23.75,443,35.212.162.172,US,Seattle,隧道,72 ms,328 Mbps,41984 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,15 ms,1256 Mbps,160768 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,21 ms,62 Mbps,8022 kB/s
129.80.177.42,443,129.80.177.42,US,Newark,中转,5 ms,71 Mbps,9214 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,63 ms,346 Mbps,44339 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,53 ms,48 Mbps,6230 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,255 Mbps,32665 kB/s
143.47.252.60,443,98.98.156.6,DE,Frankfurt,隧道,105 ms,213 Mbps,27340 kB/s
35.230.79.26,443,35.212.162.172,US,Seattle,隧道,73 ms,178 Mbps,22835 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,321 Mbps,41164 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,90 ms,45 Mbps,5842 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,281 Mbps,36044 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,233 Mbps,29900 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,44 Mbps,5695 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,238 Mbps,30515 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,102 ms,46 Mbps,5892 kB/s
34.82.76.253,443,34.168.231.76,US,Seattle,隧道,79 ms,187 Mbps,23961 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,227 Mbps,29081 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,218 Mbps,27955 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,101 ms,44 Mbps,5697 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,41 Mbps,5277 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,110 Mbps,14131 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,172 ms,120 Mbps,15360 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,91 ms,41 Mbps,5275 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,4 Mbps,632 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,41 Mbps,5283 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,173 ms,45 Mbps,5833 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,166 ms,3 Mbps,440 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,218 ms,28 Mbps,3645 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,203 ms,87 Mbps,11161 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,180 ms,41 Mbps,5315 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,218 ms,35 Mbps,4492 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,230 ms,35 Mbps,4554 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,231 ms,52 Mbps,6736 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,218 ms,0 Mbps,2 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,239 ms,2 Mbps,268 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,251 ms,12 Mbps,1574 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,241 ms,3 Mbps,467 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,211 ms,6 Mbps,819 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,207 ms,2 Mbps,380 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,190 ms,29 Mbps,3724 kB/s
129.159.84.71,443,129.159.84.71,US,Paris,中转,202 ms,0 Mbps,24 kB/s
