中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,88 ms,291 Mbps,37273 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,9 ms,9 Mbps,1227 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,80 ms,260 Mbps,33280 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,100 ms,187 Mbps,23961 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,19 ms,72 Mbps,9336 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,18 ms,808 Mbps,103424 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,324 Mbps,41574 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,94 ms,364 Mbps,46694 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,27 ms,78 Mbps,9986 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,31 ms,495 Mbps,63385 kB/s
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,85 ms,343 Mbps,43929 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,86 ms,332 Mbps,42598 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,101 ms,280 Mbps,35942 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,276 Mbps,35328 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,124 ms,246 Mbps,31539 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,82 ms,304 Mbps,39014 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,240 Mbps,30822 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,285 Mbps,36556 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,68 Mbps,8779 kB/s
144.24.182.205,443,2a0b:21c0:1007:1cb:0:727e:cb52:e3,DE,Frankfurt,隧道,101 ms,128 Mbps,16486 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,100 ms,45 Mbps,5796 kB/s
