中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,808 Mbps,103424 kB/s
129.146.7.98,443,2a09:bac5:60eb:183c::26a:22,US,Los Angeles,隧道,65 ms,67 Mbps,8687 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,9 ms,1496 Mbps,191488 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,88 ms,72 Mbps,9223 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,11 ms,1376 Mbps,176128 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,19 ms,97 Mbps,12492 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,25 ms,76 Mbps,9735 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,72 ms,224 Mbps,28774 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,73 ms,206 Mbps,26419 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,280 Mbps,35840 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,374 Mbps,47923 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,228 Mbps,29286 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,77 ms,450 Mbps,57651 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,227 Mbps,29081 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,61 ms,340 Mbps,43520 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,70 ms,314 Mbps,40243 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,12 Mbps,1634 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,77 ms,325 Mbps,41676 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,95 ms,44 Mbps,5644 kB/s
143.47.176.251,443,2a0b:21c0:100a:1b4:0:b6bc:f741:1fa7,DE,Frankfurt,隧道,90 ms,104 Mbps,13312 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,98 ms,39 Mbps,5025 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,42 Mbps,5483 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,318 Mbps,40755 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,65 ms,51 Mbps,6586 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,104 ms,49 Mbps,6380 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,48 Mbps,6212 kB/s
158.101.201.244,443,2a0b:21c0:1007:1ca:0:5426:bc95:ce55,DE,Frankfurt,隧道,100 ms,288 Mbps,36966 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,99 ms,356 Mbps,45568 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,248 Mbps,31846 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,1 Mbps,211 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,169 ms,3 Mbps,414 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,131 Mbps,16793 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,179 ms,41 Mbps,5353 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,173 ms,43 Mbps,5532 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,181 ms,42 Mbps,5399 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,188 ms,88 Mbps,11264 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,196 ms,32 Mbps,4150 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,235 ms,2 Mbps,279 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,229 ms,85 Mbps,10956 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,213 ms,34 Mbps,4451 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,225 ms,22 Mbps,2940 kB/s
130.162.144.191,443,2a09:bac1:3f60::20b:78,KR,Seoul,隧道,208 ms,38 Mbps,4873 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,260 ms,21 Mbps,2710 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,246 ms,63 Mbps,8171 kB/s
129.154.214.199,443,2607:a400:a:6c:0:9726:e22e:8c0b,US,Los Angeles,隧道,281 ms,0 Mbps,15 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,256 ms,3 Mbps,500 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,267 ms,1 Mbps,142 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,218 ms,27 Mbps,3490 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,336 ms,0 Mbps,8 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,14 Mbps,1824 kB/s
