中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,10 ms,7 Mbps,959 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,840 Mbps,107520 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,329 Mbps,42188 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,64 ms,328 Mbps,41984 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,299 Mbps,38297 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,61 ms,301 Mbps,38604 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,75 ms,245 Mbps,31436 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,42 Mbps,5460 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,226 Mbps,28979 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,74 ms,280 Mbps,35942 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,251 Mbps,32153 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,70 ms,253 Mbps,32460 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,311 Mbps,39833 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,262 Mbps,33587 kB/s
144.21.35.132,443,2606:f240:f00:2be4:0:bf45:a60f:3c82,US,Frankfurt,隧道,94 ms,138 Mbps,17715 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,48 Mbps,6184 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,179 ms,128 Mbps,16486 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,44 Mbps,5710 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,40 Mbps,5246 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,39 Mbps,5063 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,18 Mbps,2310 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,232 ms,66 Mbps,8508 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,247 ms,23 Mbps,3036 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,201 ms,88 Mbps,11366 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,202 ms,36 Mbps,4688 kB/s
