中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,21 ms,1224 Mbps,156672 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,22 ms,1152 Mbps,147456 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,848 Mbps,108544 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,580 Mbps,74240 kB/s
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,52 ms,422 Mbps,54067 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,17 ms,466 Mbps,59699 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,537 Mbps,68812 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,70 ms,7 Mbps,940 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,57 ms,445 Mbps,57036 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,69 ms,435 Mbps,55705 kB/s
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,57 ms,518 Mbps,66355 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,224 Mbps,28672 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,44 Mbps,5660 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,114 ms,49 Mbps,6278 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,142 ms,146 Mbps,18739 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,47 Mbps,6093 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,147 ms,163 Mbps,20889 kB/s
141.144.201.185,443,163.123.193.10,DE,Frankfurt,隧道,150 ms,152 Mbps,19456 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,148 ms,136 Mbps,17510 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,46 Mbps,5890 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,150 ms,45 Mbps,5804 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,173 ms,12 Mbps,1574 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,193 ms,30 Mbps,3922 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,188 ms,42 Mbps,5430 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,164 ms,5 Mbps,680 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,142 ms,1 Mbps,236 kB/s
