中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,323 Mbps,41369 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,47 ms,540 Mbps,69120 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,415 Mbps,53145 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,641 Mbps,82124 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,500 Mbps,64102 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,28 ms,79 Mbps,10137 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,27 ms,7 Mbps,967 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,47 ms,448 Mbps,57344 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,48 ms,533 Mbps,68300 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,428 Mbps,54784 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,55 ms,476 Mbps,60928 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,114 ms,44 Mbps,5718 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,175 Mbps,22425 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,117 ms,27 Mbps,3506 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,190 Mbps,24371 kB/s
152.70.52.84,443,2606:f240:f00:46c4:0:9c6c:20f9:57ea,US,Frankfurt,隧道,113 ms,188 Mbps,24166 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,210 Mbps,26931 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,134 ms,151 Mbps,19353 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,147 ms,42 Mbps,5484 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,154 ms,160 Mbps,20480 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,48 Mbps,6180 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,115 ms,48 Mbps,6234 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,202 ms,37 Mbps,4824 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,192 ms,43 Mbps,5549 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,200 ms,37 Mbps,4837 kB/s
