中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,7 Mbps,926 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,745 Mbps,95436 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,325 Mbps,41676 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,70 ms,372 Mbps,47718 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,360 Mbps,46182 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,60 ms,346 Mbps,44339 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,73 ms,366 Mbps,46899 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,77 ms,316 Mbps,40448 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,263 Mbps,33689 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,68 ms,351 Mbps,44953 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,227 Mbps,29081 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,220 Mbps,28160 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,47 Mbps,6143 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,264 Mbps,33792 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,4 Mbps,545 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,166 ms,36 Mbps,4674 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,39 Mbps,5004 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,37 Mbps,4761 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,104 Mbps,13312 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,44 Mbps,5673 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,220 ms,10 Mbps,1313 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,249 ms,38 Mbps,4927 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,267 ms,33 Mbps,4226 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,192 ms,1 Mbps,244 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,46 Mbps,5956 kB/s
