中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,800 Mbps,102400 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,20 Mbps,2662 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,0 Mbps,75 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,66 ms,350 Mbps,44851 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,70 ms,371 Mbps,47513 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,72 ms,324 Mbps,41472 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,231 Mbps,29593 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,344 Mbps,44032 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,78 ms,412 Mbps,52736 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,416 Mbps,53350 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,380 Mbps,48640 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,298 Mbps,38195 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,48 Mbps,6258 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,84 ms,43 Mbps,5582 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,48 Mbps,6220 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,46 Mbps,5925 kB/s
143.47.176.251,443,163.123.193.7,DE,Frankfurt,隧道,98 ms,216 Mbps,27750 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,176 ms,40 Mbps,5200 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,181 ms,37 Mbps,4750 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,184 ms,116 Mbps,14950 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,17 Mbps,2248 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,174 ms,44 Mbps,5663 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,217 ms,36 Mbps,4726 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,181 ms,121 Mbps,15564 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,217 ms,23 Mbps,2944 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,225 ms,37 Mbps,4845 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,252 ms,63 Mbps,8076 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,208 ms,28 Mbps,3667 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,220 ms,0 Mbps,7 kB/s
