中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,560 Mbps,71680 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,6 Mbps,857 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,60 ms,365 Mbps,46796 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,266 Mbps,34099 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,68 ms,369 Mbps,47308 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,69 ms,324 Mbps,41472 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,293 Mbps,37580 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,74 ms,305 Mbps,39116 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,411 Mbps,52633 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,254 Mbps,32563 kB/s
141.144.204.181,443,2606:f240:f00:a683:0:1ebf:989a:f98a,DE,Frankfurt,隧道,92 ms,232 Mbps,29696 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,89 ms,47 Mbps,6115 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,46 Mbps,5983 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,43 Mbps,5603 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,116 Mbps,14848 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,164 ms,121 Mbps,15564 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,35 Mbps,4604 kB/s
129.146.209.97,443,129.146.209.97,US,London,中转,59 ms,123 Mbps,15769 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,1 Mbps,156 kB/s
129.146.46.164,443,129.146.46.164,US,London,中转,204 ms,78 Mbps,9985 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,11 Mbps,1442 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,35 Mbps,4606 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,226 ms,33 Mbps,4328 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,218 ms,10 Mbps,1318 kB/s
8.219.206.24,443,47.236.1.53,SG,Singapore,隧道,232 ms,58 Mbps,7536 kB/s
8.219.134.131,443,47.245.114.12,SG,Singapore,隧道,234 ms,63 Mbps,8143 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,211 ms,37 Mbps,4844 kB/s
