中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,4 ms,7 Mbps,950 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,744 Mbps,95334 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,68 ms,284 Mbps,36454 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,62 ms,297 Mbps,38092 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,70 ms,356 Mbps,45670 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,252 Mbps,32358 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,366 Mbps,46899 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,62 ms,348 Mbps,44646 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,234 Mbps,30003 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,296 Mbps,37888 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,95 ms,42 Mbps,5502 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,46 Mbps,5909 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,130 Mbps,16691 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,45 Mbps,5858 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,164 ms,38 Mbps,4974 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,38 Mbps,4954 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,46 Mbps,5924 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,196 ms,42 Mbps,5442 kB/s
8.219.179.34,443,47.245.114.12,SG,Singapore,隧道,247 ms,37 Mbps,4822 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,246 ms,27 Mbps,3474 kB/s
