中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,3 ms,1688 Mbps,216064 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,2 ms,880 Mbps,112640 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,1 ms,150 Mbps,19251 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,4 ms,77 Mbps,9862 kB/s
35.197.23.75,443,35.212.133.201,US,Seattle,隧道,73 ms,352 Mbps,45056 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,772 Mbps,98816 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,30 Mbps,3907 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,89 ms,42 Mbps,5453 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,73 ms,330 Mbps,42291 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,3 ms,1760 Mbps,225280 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,60 ms,368 Mbps,47104 kB/s
35.230.79.26,443,35.212.133.201,US,Seattle,隧道,66 ms,372 Mbps,47616 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,238 Mbps,30515 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,91 ms,329 Mbps,42188 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,81 ms,364 Mbps,46592 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,288 Mbps,36864 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,240 Mbps,30720 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,248 Mbps,31846 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,46 Mbps,5989 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,93 ms,268 Mbps,34304 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,193 Mbps,24780 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,95 ms,40 Mbps,5182 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,97 ms,42 Mbps,5495 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,88 ms,312 Mbps,39936 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,41 Mbps,5282 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,173 ms,2 Mbps,297 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,107 Mbps,13721 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,196 ms,89 Mbps,11468 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,45 Mbps,5782 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,216 ms,36 Mbps,4683 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,204 ms,32 Mbps,4190 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,201 ms,79 Mbps,10137 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,177 ms,38 Mbps,4932 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,194 ms,46 Mbps,5951 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,254 ms,8 Mbps,1149 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,227 ms,22 Mbps,2921 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,286 ms,1 Mbps,214 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,259 ms,2 Mbps,300 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,234 ms,3 Mbps,458 kB/s
130.162.144.191,443,2a09:bac5:4730:155::22:11b,KR,Seoul,隧道,220 ms,32 Mbps,4130 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,206 ms,33 Mbps,4228 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,205 ms,40 Mbps,5179 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,310 ms,0 Mbps,12 kB/s
