中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,85 Mbps,10956 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,34 ms,712 Mbps,91238 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,9 ms,888 Mbps,113664 kB/s
35.230.79.26,443,35.212.143.193,US,Seattle,隧道,67 ms,373 Mbps,47820 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,4 ms,145 Mbps,18636 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,11 ms,1584 Mbps,202752 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,264 Mbps,33792 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,241 Mbps,30924 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,86 ms,419 Mbps,53657 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,276 Mbps,35430 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,72 ms,297 Mbps,38092 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,92 ms,287 Mbps,36761 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,72 ms,433 Mbps,55500 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,105 ms,45 Mbps,5819 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,24 ms,1744 Mbps,223232 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,385 Mbps,49356 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,311 Mbps,39833 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,248 Mbps,31846 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,248 Mbps,31846 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,90 ms,44 Mbps,5729 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,115 ms,342 Mbps,43827 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,264 Mbps,33792 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,45 Mbps,5811 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,48 Mbps,6270 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,110 ms,46 Mbps,5914 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,163 ms,140 Mbps,17920 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,47 Mbps,6046 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,116 Mbps,14848 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,182 ms,39 Mbps,5091 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,189 ms,37 Mbps,4859 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,204 ms,99 Mbps,12697 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,207 ms,80 Mbps,10240 kB/s
168.138.50.249,443,168.138.50.249,JP,San Jose,中转,167 ms,38 Mbps,4903 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,224 ms,34 Mbps,4429 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:86,KR,Seoul,隧道,219 ms,31 Mbps,4095 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,241 ms,2 Mbps,285 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,38 Mbps,4923 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,247 ms,9 Mbps,1244 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,214 ms,38 Mbps,4985 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,228 ms,79 Mbps,10137 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,35 Mbps,4552 kB/s
146.56.171.110,443,2602:ffe4:407:20d9:0:78d6:e359:2d9d,SG,Singapore,隧道,293 ms,47 Mbps,6048 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,241 ms,3 Mbps,441 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,212 ms,8 Mbps,1102 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,253 ms,55 Mbps,7152 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,190 ms,27 Mbps,3463 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,304 ms,0 Mbps,18 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,213 ms,0 Mbps,41 kB/s
