中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,761 Mbps,97484 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,15 ms,52 Mbps,6664 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,48 ms,508 Mbps,65126 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,333 Mbps,42700 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,51 ms,431 Mbps,55193 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,18 ms,1216 Mbps,155648 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,54 ms,470 Mbps,60211 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,486 Mbps,62259 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,51 ms,480 Mbps,61542 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,51 ms,354 Mbps,45363 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,404 Mbps,51712 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,184 Mbps,23552 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,100 ms,47 Mbps,6060 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,222 Mbps,28467 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,188 Mbps,24166 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,114 ms,45 Mbps,5823 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,124 Mbps,15974 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,40 Mbps,5167 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,39 Mbps,5041 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,117 ms,47 Mbps,6090 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,182 ms,5 Mbps,673 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,188 ms,42 Mbps,5439 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,214 ms,40 Mbps,5219 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,214 ms,0 Mbps,38 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,145 ms,0 Mbps,54 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,106 ms,33 Mbps,4230 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,175 ms,25 Mbps,3249 kB/s
