中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,643 Mbps,82329 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,2 Mbps,275 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,400 Mbps,51302 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,72 ms,320 Mbps,40960 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,68 ms,316 Mbps,40448 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,354 Mbps,45363 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,68 ms,346 Mbps,44339 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,280 Mbps,35840 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,246 Mbps,31539 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,43 Mbps,5609 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,300 Mbps,38400 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,244 Mbps,31232 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,276 Mbps,35430 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,103 ms,44 Mbps,5742 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,116 Mbps,14950 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,39 Mbps,5000 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,37 Mbps,4764 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,39 Mbps,5097 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,234 ms,32 Mbps,4173 kB/s
8.219.97.136,443,8.219.116.219,SG,Hong Kong,隧道,232 ms,53 Mbps,6816 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,1241 ms,1 Mbps,222 kB/s
