中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,294 Mbps,37683 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,11 ms,3 Mbps,451 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,293 Mbps,37580 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,69 ms,302 Mbps,38707 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,212 Mbps,27238 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,235 Mbps,30105 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,284 Mbps,36352 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,69 ms,311 Mbps,39833 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,60 ms,360 Mbps,46182 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,269 Mbps,34508 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,76 ms,343 Mbps,43929 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,69 ms,252 Mbps,32256 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,226 Mbps,28979 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,42 Mbps,5477 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,46 Mbps,5920 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,36 Mbps,4704 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,116 Mbps,14848 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,44 Mbps,5687 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,24 Mbps,3110 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,224 ms,58 Mbps,7529 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,250 ms,31 Mbps,4047 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,255 ms,43 Mbps,5619 kB/s
