中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,3 ms,648 Mbps,83046 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,367 Mbps,47001 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,22 ms,976 Mbps,124928 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,25 ms,456 Mbps,58470 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,920 Mbps,117760 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,587 Mbps,75161 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,976 Mbps,124928 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,21 ms,992 Mbps,126976 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,21 ms,992 Mbps,126976 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,74 ms,304 Mbps,38912 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,339 Mbps,43417 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,70 ms,45 Mbps,5827 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,75 ms,310 Mbps,39731 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,231 Mbps,29593 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,44 Mbps,5716 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,45 Mbps,5760 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,105 ms,4 Mbps,599 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,23 Mbps,3037 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,113 Mbps,14540 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,178 ms,3 Mbps,389 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,108 Mbps,13824 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,147 ms,152 Mbps,19558 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,163 ms,49 Mbps,6375 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,186 ms,46 Mbps,5920 kB/s
141.147.60.82,443,2a0b:21c0:1007:c7:0:6671:1aad:518,DE,Frankfurt,隧道,161 ms,126 Mbps,16179 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,163 ms,159 Mbps,20377 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,155 ms,42 Mbps,5431 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,167 ms,46 Mbps,5990 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,188 ms,46 Mbps,5962 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,181 ms,46 Mbps,6007 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,178 ms,114 Mbps,14643 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,173 ms,0 Mbps,99 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,189 ms,40 Mbps,5132 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,181 ms,0 Mbps,37 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,0 ms,0 Mbps,7 kB/s
