中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,14 ms,1696 Mbps,217088 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,13 ms,58 Mbps,7442 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,5 ms,1528 Mbps,195584 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,335 Mbps,42905 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,668 Mbps,85606 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,260 Mbps,33280 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,436 Mbps,55808 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,212 Mbps,27238 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,222 Mbps,28467 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,229 Mbps,29388 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,68 ms,378 Mbps,48435 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,74 ms,354 Mbps,45363 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,135 Mbps,17305 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,76 ms,336 Mbps,43110 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,283 Mbps,36249 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,45 Mbps,5827 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,95 ms,46 Mbps,6006 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,230 Mbps,29491 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,91 ms,48 Mbps,6170 kB/s
143.47.245.240,443,2a0b:21c0:100a:1b7:0:ad08:265d:5d96,DE,Frankfurt,隧道,102 ms,204 Mbps,26214 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,45 Mbps,5788 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,108 Mbps,13926 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,0 Mbps,107 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,165 ms,37 Mbps,4788 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,179 ms,32 Mbps,4171 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,0 Mbps,89 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,201 ms,80 Mbps,10342 kB/s
8.219.128.8,443,8.219.69.217,SG,Singapore,隧道,272 ms,52 Mbps,6771 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,215 ms,32 Mbps,4204 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,235 ms,65 Mbps,8340 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,227 ms,36 Mbps,4680 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,42 Mbps,5429 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,216 ms,37 Mbps,4801 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,221 ms,0 Mbps,31 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,296 ms,0 Mbps,13 kB/s
