中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,6 ms,1600 Mbps,204800 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,6 ms,1504 Mbps,192512 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,699 Mbps,89497 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,68 ms,235 Mbps,30105 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,70 ms,380 Mbps,48640 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:11a,US,Los Angeles,隧道,57 ms,81 Mbps,10444 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,74 ms,320 Mbps,40960 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,406 Mbps,52019 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,256 Mbps,32870 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,73 ms,365 Mbps,46796 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,225 Mbps,28876 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,255 Mbps,32665 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,74 ms,228 Mbps,29184 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,63 ms,50 Mbps,6488 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,108 ms,40 Mbps,5157 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,266 Mbps,34099 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,224 Mbps,28672 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,228 Mbps,29184 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,34 Mbps,4473 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,34 Mbps,4442 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,42 Mbps,5492 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,107 Mbps,13721 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,28 Mbps,3627 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,2 Mbps,315 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,27 Mbps,3548 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,38 Mbps,4878 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,196 ms,89 Mbps,11468 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,232 ms,2 Mbps,306 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,223 ms,31 Mbps,4085 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,226 ms,32 Mbps,4162 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,144 ms,0 Mbps,21 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,278 ms,0 Mbps,23 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,224 ms,3 Mbps,435 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,238 ms,1 Mbps,170 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,46 Mbps,6003 kB/s
